group	fill	clickSelects
960	#FFFFFF	67
1011	#FFFFFF	67
1061	#FFFFFF	67
1062	#FFFFFF	1407
1112	#FFFFFF	1407
1264	#FFFFFF	67
1314	#FFFFFF	67
1315	#FFFFFF	67
1316	#FFFFFF	905
1366	#FFFFFF	1407
1377	#FFFFFF	905
1417	#FFFFFF	905
1428	#FFFFFF	905
1466	#FFFFFF	1407
1467	#FFFFFF	1407
1478	#FFFFFF	905
1489	#FFFFFF	905
1516	#FFFFFF	1407
1517	#FFFFFF	1407
1529	#FFFFFF	905
1566	#FFFFFF	182
1567	#FFFFFF	905
1590	#FFFFFF	905
1617	#FFFFFF	1407
1618	#FFFFFF	905
1619	#FFFFFF	905
1630	#FFFFFF	182
1641	#FFFFFF	905
1652	#FFFFFF	905
1667	#FFFFFF	1407
1668	#FFFFFF	905
1669	#FFFFFF	905
1680	#FFFFFF	182
1691	#FFFFFF	182
1702	#FFFFFF	905
1713	#FFFFFF	905
1719	#FFFFFF	905
1742	#FFFFFF	182
1753	#FFFFFF	905
1769	#FFFFFF	905
1770	#FFFFFF	905
1781	#FFFFFF	905
1792	#FFFFFF	182
1814	#FFFFFF	737
1819	#FFFFFF	182
1820	#FFFFFF	905
1832	#FFFFFF	182
1854	#FFFFFF	1914
1864	#FFFFFF	737
1865	#FFFFFF	905
1869	#FFFFFF	182
1870	#FFFFFF	182
1871	#FFFFFF	905
1882	#FFFFFF	905
1893	#FFFFFF	182
1904	#FFFFFF	1914
1916	#FFFFFF	737
1917	#FFFFFF	737
1921	#FFFFFF	182
1922	#FFFFFF	905
1933	#FFFFFF	182
1955	#FFFFFF	737
1965	#FFFFFF	1914
1966	#FFFFFF	737
1967	#FFFFFF	737
1970	#FFFFFF	905
1971	#FFFFFF	1913
1972	#FFFFFF	182
2017	#FFFFFF	1914
2018	#FFFFFF	737
2019	#FFFFFF	737
2021	#FFFFFF	905
2022	#FFFFFF	1913
2034	#FFFFFF	905
2067	#FFFFFF	737
2068	#FFFFFF	737
2069	#FFFFFF	737
2071	#FFFFFF	905
2073	#FFFFFF	182
