group	label	showSelected1
1	Cluster 1: 342/818 pixels shown, logFC -4.4 to 2.8, log10(p) 0.0 to 3.6	1
1	Cluster 2: 267/427 pixels shown, logFC -4.2 to 4.4, log10(p) 0.0 to 2.7	2
1	Cluster 19: 923/2072 pixels shown, logFC -4.4 to 3.9, log10(p) 0.0 to 3.8	19
1	Cluster 41: 68/145 pixels shown, logFC -3.5 to 3.3, log10(p) 0.0 to 1.6	41
1	Cluster 56: 55/533 pixels shown, logFC -4.0 to 3.9, log10(p) 0.0 to 2.5	56
1	Cluster 98: 1/303 pixels shown, logFC -4.6 to 3.6, log10(p) 0.0 to 2.6	98
1	Cluster 139: 64/64 pixels shown, logFC -4.9 to 0.9, log10(p) 0.0 to 3.2	139
1	Cluster 142: 44/1106 pixels shown, logFC -4.2 to 3.3, log10(p) 0.0 to 2.9	142
1	Cluster 211: 449/1761 pixels shown, logFC -3.8 to 4.6, log10(p) 0.0 to 2.6	211
1	Cluster 239: 24/24 pixels shown, logFC -3.5 to 2.8, log10(p) 0.1 to 1.6	239
1	Cluster 280: 38/45 pixels shown, logFC -3.8 to 2.8, log10(p) 0.0 to 2.6	280
1	Cluster 282: 220/220 pixels shown, logFC -2.6 to 4.4, log10(p) 0.0 to 2.3	282
1	Cluster 372: 375/2271 pixels shown, logFC -3.8 to 4.6, log10(p) 0.0 to 4.3	372
1	Cluster 411: 44/44 pixels shown, logFC -3.8 to 1.8, log10(p) 0.0 to 1.5	411
1	Cluster 420: 79/111 pixels shown, logFC -3.8 to 1.6, log10(p) 0.0 to 1.6	420
1	Cluster 435: 109/109 pixels shown, logFC -3.5 to 2.9, log10(p) 0.0 to 2.7	435
1	Cluster 445: 21/21 pixels shown, logFC -2.6 to 1.0, log10(p) 0.0 to 0.7	445
1	Cluster 447: 132/132 pixels shown, logFC -3.8 to 1.1, log10(p) 0.0 to 1.5	447
1	Cluster 451: 325/881 pixels shown, logFC -4.0 to 3.9, log10(p) 0.0 to 1.8	451
1	Cluster 458: 381/524 pixels shown, logFC -3.1 to 4.2, log10(p) 0.0 to 2.1	458
1	Cluster 473: 3/78 pixels shown, logFC -3.1 to 4.2, log10(p) 0.0 to 2.0	473
1	Cluster 487: 26/75 pixels shown, logFC -1.5 to 3.9, log10(p) 0.0 to 1.8	487
1	Cluster 504: 106/107 pixels shown, logFC -3.5 to 2.8, log10(p) 0.0 to 1.3	504
1	Cluster 562: 171/171 pixels shown, logFC -3.1 to 3.6, log10(p) 0.0 to 2.0	562
1	Cluster 706: 34/34 pixels shown, logFC -1.0 to 3.6, log10(p) 0.0 to 1.9	706
1	Cluster 799: 12/12 pixels shown, logFC -3.1 to 2.8, log10(p) 0.2 to 1.0	799
1	Cluster 822: 13/22 pixels shown, logFC -4.6 to -0.5, log10(p) 0.3 to 2.6	822
1	Cluster 947: 1/6 pixels shown, logFC 0.7 to 2.8, log10(p) 0.2 to 0.8	947
1	Cluster 956: 24/52 pixels shown, logFC 0.2 to 3.3, log10(p) 0.0 to 1.1	956
1	Cluster 959: 14/19 pixels shown, logFC -2.6 to 0.2, log10(p) 0.0 to 0.7	959
1	Cluster 1029: 1/5 pixels shown, logFC 1.5 to 3.9, log10(p) 0.5 to 1.7	1029
1	Cluster 1118: 48/48 pixels shown, logFC -2.5 to 1.5, log10(p) 0.0 to 1.4	1118
1	Cluster 1196: 6/6 pixels shown, logFC -3.8 to -0.6, log10(p) 0.2 to 1.5	1196
1	Cluster 1199: 10/16 pixels shown, logFC -3.1 to 0.2, log10(p) 0.0 to 1.0	1199
1	Cluster 1234: 21/21 pixels shown, logFC -3.5 to 1.0, log10(p) 0.0 to 1.2	1234
1	Cluster 1306: 33/33 pixels shown, logFC -0.4 to 2.8, log10(p) 0.0 to 1.1	1306
1	Cluster 1352: 6/19 pixels shown, logFC -0.1 to 3.9, log10(p) 0.1 to 1.7	1352
1	Cluster 1385: 14/14 pixels shown, logFC 0.2 to 2.8, log10(p) 0.0 to 1.1	1385
1	Cluster 1532: 29/37 pixels shown, logFC 0.2 to 3.3, log10(p) 0.0 to 1.7	1532
1	Cluster 1533: 22/42 pixels shown, logFC -0.3 to 3.6, log10(p) 0.0 to 1.5	1533
1	Cluster 1546: 4/4 pixels shown, logFC -3.8 to -1.5, log10(p) 0.6 to 1.5	1546
1	Cluster 1561: 18/18 pixels shown, logFC -2.6 to 0.2, log10(p) 0.0 to 1.0	1561
1	Cluster 1564: 13/13 pixels shown, logFC 1.5 to 3.3, log10(p) 0.5 to 1.1	1564
1	Cluster 1639: 3/3 pixels shown, logFC -3.8 to -1.8, log10(p) 0.7 to 1.5	1639
1	Cluster 1655: 23/23 pixels shown, logFC -3.8 to -0.2, log10(p) 0.1 to 2.1	1655
1	Cluster 1663: 11/11 pixels shown, logFC -1.0 to 2.8, log10(p) 0.2 to 1.0	1663
1	Cluster 1685: 2/2 pixels shown, logFC -3.5 to -1.8, log10(p) 0.8 to 1.2	1685
1	Cluster 1704: 20/20 pixels shown, logFC -1.7 to 0.3, log10(p) 0.2 to 1.4	1704
