group	x	y	clickSelects
8393	-42.25	-1.25	553
8393	-42.25	-0.75	553
8393	-40.25	1.25	553
8393	-39.75	1.25	553
8393	-39.75	0.75	553
8393	-40.25	0.25	553
8393	-40.25	-0.75	553
8393	-40.75	-1.25	553
8393	-42.25	-1.25	553
8394	-39.75	-0.25	553
8394	-39.75	-0.75	553
8394	-39.25	-0.75	553
8394	-38.75	-0.25	553
8394	-38.75	0.25	553
8394	-39.25	0.25	553
8394	-39.75	-0.25	553
8395	-38.25	0.25	553
8395	-38.25	-1.25	553
8395	-36.75	-1.25	553
8395	-36.25	-0.75	553
8395	-36.25	0.25	553
8395	-35.75	0.75	553
8395	-34.75	0.75	553
8395	-34.75	1.25	553
8395	-35.75	2.25	553
8395	-36.25	2.25	553
8395	-36.25	1.25	553
8395	-37.25	1.25	553
8395	-38.25	0.25	553
8396	-35.75	-0.25	553
8396	-35.75	-0.75	553
8396	-35.25	-1.25	553
8396	-34.75	-1.25	553
8396	-34.75	-0.75	553
8396	-35.25	-0.25	553
8396	-35.75	-0.25	553
8397	-34.25	-0.75	553
8397	-34.25	-1.25	553
8397	-31.75	-1.25	553
8397	-31.75	-0.75	553
8397	-32.25	-0.25	553
8397	-32.25	0.75	553
8397	-32.75	0.75	553
8397	-32.75	-0.25	553
8397	-33.75	-0.25	553
8397	-34.25	-0.75	553
3178	-39.25	1.75	1988
3178	-39.25	2.25	1988
3178	-36.75	4.75	1988
3178	-36.25	4.75	1988
3178	-36.25	3.25	1988
3178	-37.25	3.25	1988
3178	-37.75	2.75	1988
3178	-37.75	2.25	1988
3178	-36.75	2.25	1988
3178	-36.25	1.75	1988
3178	-36.25	1.25	1988
3178	-37.75	1.25	1988
3178	-38.25	1.75	1988
3178	-39.25	1.75	1988
3179	-40.25	-0.25	1988
3179	-40.25	0.25	1988
3179	-39.75	0.25	1988
3179	-39.75	-0.25	1988
3179	-40.25	-0.25	1988
3180	-38.75	0.25	1988
3180	-38.75	0.75	1988
3180	-38.25	0.75	1988
3180	-38.25	0.25	1988
3180	-38.75	0.25	1988
1293	-36.25	4.75	13
1293	-36.25	5.25	13
1293	-29.25	12.25	13
1293	-28.25	12.25	13
1293	-27.75	12.75	13
1293	-27.75	13.75	13
1293	-27.25	13.75	13
1293	-26.25	12.75	13
1293	-26.25	11.75	13
1293	-25.75	11.25	13
1293	-25.75	10.75	13
1293	-27.25	9.25	13
1293	-27.25	7.75	13
1293	-25.25	5.75	13
1293	-24.75	5.75	13
1293	-24.75	6.75	13
1293	-23.25	6.75	13
1293	-23.25	6.25	13
1293	-23.75	5.75	13
1293	-23.75	5.25	13
1293	-22.75	5.25	13
1293	-22.75	4.25	13
1293	-22.25	4.25	13
1293	-22.25	5.75	13
1293	-22.75	6.25	13
1293	-22.75	7.75	13
1293	-22.25	8.25	13
1293	-21.75	8.25	13
1293	-21.25	7.75	13
1293	-20.75	7.75	13
1293	-20.75	8.75	13
1293	-19.75	9.75	13
1293	-19.75	10.75	13
1293	-19.25	11.25	13
1293	-18.25	11.25	13
1293	-18.25	11.75	13
1293	-18.75	12.25	13
1293	-18.75	12.75	13
1293	-18.25	13.25	13
1293	-18.25	13.75	13
1293	-19.75	13.75	13
1293	-20.25	13.25	13
1293	-20.25	12.75	13
1293	-19.75	12.25	13
1293	-19.75	11.75	13
1293	-20.75	11.75	13
1293	-20.75	9.75	13
1293	-21.25	9.75	13
1293	-21.75	10.25	13
1293	-22.75	10.25	13
1293	-22.75	11.25	13
1293	-23.25	11.25	13
1293	-23.75	10.75	13
1293	-24.25	10.75	13
1293	-25.25	11.75	13
1293	-25.25	12.75	13
1293	-25.75	13.25	13
1293	-25.75	14.25	13
