group	x	y	clickSelects
2786	-44.75	46.25	1833
2786	-44.75	46.75	1833
2786	-44.25	46.75	1833
2786	-44.25	46.25	1833
2786	-44.75	46.25	1833
2787	-44.75	44.25	1833
2787	-44.75	44.75	1833
2787	-44.25	44.75	1833
2787	-44.25	43.25	1833
2787	-44.75	43.25	1833
2787	-44.75	44.25	1833
8393	-44.25	46.75	553
8393	-44.25	47.25	553
8393	-42.75	48.75	553
8393	-42.25	48.75	553
8393	-41.75	48.25	553
8393	-40.75	48.25	553
8393	-40.75	46.75	553
8393	-42.25	46.75	553
8393	-42.75	47.25	553
8393	-43.25	47.25	553
8393	-43.25	46.75	553
8393	-42.25	45.75	553
8393	-42.25	45.25	553
8393	-42.75	44.75	553
8393	-42.75	43.75	553
8393	-43.25	43.75	553
8393	-44.25	44.75	553
8393	-44.25	46.75	553
8394	-39.75	48.25	553
8394	-39.75	48.75	553
8394	-38.25	48.75	553
8394	-37.75	48.25	553
8394	-37.75	46.75	553
8394	-38.25	46.25	553
8394	-38.75	46.25	553
8394	-38.75	47.25	553
8394	-39.75	48.25	553
8395	-40.25	47.25	553
8395	-40.25	46.75	553
8395	-39.75	46.75	553
8395	-39.75	47.25	553
8395	-40.25	47.25	553
8396	-36.25	47.75	553
8396	-36.25	48.25	553
8396	-35.75	48.75	553
8396	-34.25	48.75	553
8396	-33.75	48.25	553
8396	-33.75	46.75	553
8396	-34.25	46.75	553
8396	-34.75	47.25	553
8396	-35.25	47.25	553
8396	-35.25	46.75	553
8396	-34.75	46.25	553
8396	-34.75	45.75	553
8396	-35.25	45.25	553
8396	-35.75	45.25	553
8396	-36.25	45.75	553
8396	-37.25	45.75	553
8396	-37.25	46.25	553
8396	-36.75	46.75	553
8396	-35.75	46.75	553
8396	-35.75	47.25	553
8396	-36.25	47.75	553
8397	-32.75	48.25	553
8397	-32.75	48.75	553
8397	-32.25	48.75	553
8397	-32.25	48.25	553
8397	-32.75	48.25	553
6207	-43.25	46.75	3226
6207	-43.25	47.25	3226
6207	-42.75	47.25	3226
6207	-42.25	46.75	3226
6207	-41.25	46.75	3226
6207	-41.25	46.25	3226
6207	-41.75	45.75	3226
6207	-42.25	45.75	3226
6207	-43.25	46.75	3226
5250	-40.75	48.25	2724
5250	-40.75	48.75	2724
5250	-40.25	48.75	2724
5250	-39.75	48.25	2724
5250	-39.75	47.75	2724
5250	-40.25	47.75	2724
5250	-40.75	48.25	2724
1293	-44.25	43.75	13
1293	-44.25	44.25	13
1293	-43.75	44.25	13
1293	-43.25	43.75	13
1293	-43.25	43.25	13
1293	-43.75	43.25	13
1293	-44.25	43.75	13
1304	-42.75	44.25	13
1304	-42.75	44.75	13
1304	-40.75	46.75	13
1304	-40.25	46.75	13
1304	-38.25	44.75	13
1304	-37.25	44.75	13
1304	-36.75	44.25	13
1304	-36.25	44.25	13
1304	-35.75	44.75	13
1304	-33.75	44.75	13
1304	-32.75	45.75	13
1304	-32.75	46.25	13
1304	-33.75	47.25	13
1304	-33.75	48.75	13
1304	-33.25	48.75	13
1304	-31.75	47.25	13
1304	-31.25	47.25	13
1304	-29.75	48.75	13
1304	-29.25	48.75	13
1304	-29.25	48.25	13
1304	-30.75	46.75	13
1304	-30.75	45.75	13
1304	-31.75	44.75	13
1304	-32.75	44.75	13
1304	-34.75	42.75	13
1304	-34.75	42.25	13
1304	-34.25	42.25	13
1304	-33.25	43.25	13
1304	-32.75	43.25	13
